8030,0.016566753387451172
8031,0.010706901550292969
8032,0.014812469482421875
8033,0.013468265533447266
8034,0.010611772537231445
8035,0.010304450988769531
8036,0.013593435287475586
8037,0.011549949645996094
8038,0.01971268653869629
8039,0.011327266693115234
8040,0.022431135177612305
8041,0.012412786483764648
8042,0.010916948318481445
8043,0.010137081146240234
8044,0.013176679611206055
8045,0.013691902160644531
8046,0.013469219207763672
8047,0.011944293975830078
8048,0.012601375579833984
8049,0.024423599243164062
8050,0.011537313461303711
8051,0.012516498565673828
8052,0.025391578674316406
8053,0.046834707260131836
8054,0.030205965042114258
8055,0.010007381439208984
8056,0.01085209846496582
8057,0.010409832000732422
8058,0.010790824890136719
8059,0.010066986083984375
8060,0.03982353210449219
8061,0.04660201072692871
8062,0.01367330551147461
8063,0.018905162811279297
8064,0.013416767120361328
8065,0.01084136962890625
8066,0.01388239860534668
8067,0.009395837783813477
8068,0.012382030487060547
8069,0.013567924499511719
8070,0.020367145538330078
8071,0.01109170913696289
8072,0.0256805419921875
8073,0.04610037803649902
8074,0.010175943374633789
8075,0.043918609619140625
8076,0.033332109451293945
8077,0.06058645248413086
8078,0.012220382690429688
8079,0.014384269714355469
