8030,0.015411615371704102
8031,0.012197256088256836
8032,0.014458894729614258
8033,0.01377415657043457
8034,0.013524055480957031
8035,0.010399341583251953
8036,0.012237071990966797
8037,0.011067390441894531
8038,0.019185543060302734
8039,0.011852502822875977
8040,0.02220749855041504
8041,0.012564897537231445
8042,0.010001420974731445
8043,0.010911703109741211
8044,0.012229204177856445
8045,0.01411128044128418
8046,0.014292478561401367
8047,0.01220083236694336
8048,0.012994527816772461
8049,0.02310347557067871
8050,0.011336088180541992
8051,0.012113094329833984
8052,0.011553049087524414
8053,0.012617111206054688
8054,0.012647867202758789
8055,0.010482549667358398
8056,0.011622190475463867
8057,0.010141372680664062
8058,0.010118722915649414
8059,0.010875463485717773
8060,0.012499094009399414
8061,0.011818885803222656
8062,0.01396942138671875
8063,0.01246190071105957
8064,0.011077165603637695
8065,0.010869264602661133
8066,0.010517597198486328
8067,0.004884243011474609
8068,0.012455463409423828
8069,0.010519742965698242
8070,0.010506153106689453
8071,0.011047840118408203
8072,0.01364278793334961
8073,0.011566638946533203
8074,0.010034561157226562
8075,0.013446569442749023
8076,0.012078046798706055
8077,0.013010740280151367
8078,0.01162409782409668
8079,0.013938188552856445
8080,0.01003885269165039
8081,0.012657642364501953
8082,0.010161399841308594
8083,0.013631343841552734
8084,0.013244152069091797
8085,0.018766403198242188
8086,0.017210006713867188
8087,0.01356053352355957
8088,0.02832937240600586
8089,0.013703107833862305
