1,0.013327598571777344
2,0.024056673049926758
3,0.03991436958312988
4,0.053198814392089844
5,0.06442689895629883
6,0.07508111000061035
7,0.08718204498291016
8,0.09806203842163086
9,0.11594676971435547
10,0.12762761116027832
11,0.13819456100463867
12,0.15024328231811523
13,0.16294574737548828
14,0.17655491828918457
15,0.18918657302856445
16,0.19984745979309082
17,0.21126270294189453
18,0.2219221591949463
19,0.23232531547546387
20,0.24228525161743164
21,0.25559496879577637
22,0.2683682441711426
23,0.2812654972076416
24,0.29370856285095215
25,0.30489087104797363
26,0.31600189208984375
27,0.32744526863098145
28,0.33157777786254883
29,0.3438243865966797
30,0.3557093143463135
31,0.36661767959594727
32,0.3777310848236084
33,0.3901362419128418
34,0.401735782623291
35,0.4123389720916748
36,0.42635345458984375
37,0.4392082691192627
38,0.4532487392425537
39,0.46422672271728516
40,0.4754359722137451
41,0.48631787300109863
42,0.49875950813293457
43,0.5104148387908936
44,0.5242950916290283
45,0.5376324653625488
46,0.556046724319458
47,0.5732741355895996
48,0.5856337547302246
49,0.6059255599975586
50,0.6181292533874512
