1,0.01307225227355957
2,0.023711204528808594
3,0.039286136627197266
4,0.05362057685852051
5,0.06505084037780762
6,0.0768728256225586
7,0.08925414085388184
8,0.09938383102416992
9,0.11946725845336914
10,0.13107752799987793
11,0.15477752685546875
12,0.1676921844482422
13,0.17775368690490723
14,0.18913745880126953
15,0.20237946510314941
16,0.21575260162353516
17,0.22976469993591309
18,0.24262762069702148
19,0.2554967403411865
20,0.2791268825531006
21,0.2903299331665039
22,0.30246615409851074
23,0.31431078910827637
24,0.3269805908203125
25,0.33969712257385254
26,0.35091066360473633
27,0.3616156578063965
28,0.3720686435699463
29,0.3828246593475342
30,0.39356112480163574
31,0.4064958095550537
32,0.41804981231689453
33,0.4302530288696289
34,0.4430510997772217
35,0.45398998260498047
36,0.46364641189575195
37,0.4751899242401123
38,0.4794180393218994
39,0.4915199279785156
40,0.5025298595428467
41,0.5135445594787598
42,0.5248126983642578
43,0.5381667613983154
44,0.5494692325592041
45,0.5598890781402588
46,0.5733087062835693
47,0.5849943161010742
48,0.598771333694458
49,0.6105260848999023
50,0.624706506729126
51,0.6344220638275146
52,0.6454715728759766
53,0.6561446189880371
54,0.6693146228790283
55,0.683767557144165
56,0.7039346694946289
57,0.7165443897247314
58,0.7277710437774658
59,0.749274730682373
60,0.7613329887390137
